date,price
2007-10-16,1375.47577093
2007-10-17,1321.50239234
2007-10-18,1299.70552147
2007-10-19,1308.30872483
2007-10-20,1293.20300752
2007-10-21,1226.60377358
2007-10-22,1385.26633166
2007-10-23,1398.35135135
2007-10-24,1329.30131004
2007-10-25,1294.01470588
2007-10-26,1381.58870968
2007-10-27,1299.52356021
2007-10-28,1261.78873239
2007-10-29,1337.79735683
2007-10-30,1355.4729064
2007-10-31,1305.86538462
2007-11-01,1324.8372093
2007-11-02,1406.47087379
2007-11-03,1334.64397906
2007-11-04,1255.64197531
2007-11-05,1327.63131313
2007-11-06,1341.64018692
2007-11-07,1318.54679803
2007-11-08,1332.02247191
2007-11-09,1285.56198347
2007-11-10,1242.44
2007-11-11,1269.48684211
2007-11-12,1317.91351351
2007-11-13,1332.20952381
2007-11-14,1339.25112108
2007-11-15,1336.69950739
2007-11-16,1393.5625
2007-11-17,1330.86538462
2007-11-18,1274.71232877
2007-11-19,1377.67123288
2007-11-20,1313.00429185
2007-11-21,1326.76681614
2007-11-22,1323.47727273
2007-11-23,1373.56722689
2007-11-24,1310.45341615
2007-11-25,1265.38961039
2007-11-26,1301.61777778
2007-11-27,1412.76076555
2007-11-28,1347.25128205
2007-11-29,1325.7014218
2007-11-30,1379.77016129
2007-12-01,1326.64705882
2007-12-02,1256.35227273
2007-12-03,1316.58050847
2007-12-04,1358.49137931
2007-12-05,1324.85531915
2007-12-06,1326.61764706
2007-12-07,1383.37959184
2007-12-08,1289.47586207
2007-12-09,1253.87179487
2007-12-10,1339.68161435
2007-12-11,1396.0375
2007-12-12,1363.41525424
2007-12-13,1329.91304348
2007-12-14,1410.16521739
2007-12-15,1364.92788462
2007-12-16,1245.44776119
2007-12-17,1388.26415094
2007-12-18,1355.06930693
2007-12-19,1402.54112554
2007-12-20,1329.40375587
2007-12-21,1440.08571429
2007-12-22,1325.75520833
2007-12-23,1261.71621622
2007-12-24,1377.68393782
2007-12-25,1301.14942529
2007-12-26,1345.42331288
2007-12-27,1320.90804598
2007-12-28,1377.87820513
2007-12-29,1338.37410072
2007-12-30,1287.35483871
2007-12-31,1315.36111111
2008-01-01,1428.70068027
2008-01-02,1361.11864407
2008-01-03,1333.56547619
2008-01-04,1387.29411765
2008-01-05,1380.18333333
2008-01-06,1292.91358025
2008-01-07,1339.5
2008-01-08,1381.07488987
2008-01-09,1364.14912281
2008-01-10,1346.96103896
2008-01-11,1435.71900826
2008-01-12,1354.17857143
2008-01-13,1302.59756098
2008-01-14,1357.80965909
2008-01-15,1355.9875
2008-01-16,1348.845
2008-01-17,1389.09716599
2008-01-18,1427.31781377
2008-01-19,1314.984375
2008-01-20,1290.6625
2008-01-21,1401.25910931
2008-01-22,1431.79835391
2008-01-23,1364.07142857
2008-01-24,1384.30901288
2008-01-25,1468.36213992
2008-01-26,1338.16049383
2008-01-27,1309.20879121
2008-01-28,1400.55357143
2008-01-29,1434.12719298
2008-01-30,1379.53813559
2008-01-31,1370.5462963
2008-02-01,1435.12156863
2008-02-02,1384.5483871
2008-02-03,1322.62222222
2008-02-04,1390.28404669
2008-02-05,1453.5503876
2008-02-06,1378.05020921
2008-02-07,1390.57916667
2008-02-08,1448.65234375
2008-02-09,1349.85211268
2008-02-10,1288.41791045
2008-02-11,1394.50643777
2008-02-12,1479.94594595
2008-02-13,1416.20973783
2008-02-14,1387.18875502
2008-02-15,1388.85992218
2008-02-16,1411.3030303
2008-02-17,1304.86021505
2008-02-18,1402.08695652
2008-02-19,1352.93181818
2008-02-20,1400.03875969
2008-02-21,1397.35175879
2008-02-22,1404.67307692
2008-02-23,1366.41025641
2008-02-24,1335.75
2008-02-25,1424.25104603
2008-02-26,1491.13043478
2008-02-27,1416.33333333
2008-02-28,1391.116
2008-02-29,1403.00806452
2008-03-01,1389.81092437
2008-03-02,1344.7184466
2008-03-03,1430.04
2008-03-04,1436.26744186
2008-03-05,1402.62780269
2008-03-06,1384.44508671
2008-03-07,1484.40963855
2008-03-08,1384.29479769
2008-03-09,1324.01136364
2008-03-10,1413.64315353
2008-03-11,1458.14754098
2008-03-12,1443.7016129
2008-03-13,1446.09543568
2008-03-14,1484.73962264
2008-03-15,1430.25321888
2008-03-16,1357.14018692
2008-03-17,1427.96356275
2008-03-18,1533.41632653
2008-03-19,1453.10743802
2008-03-20,1435.07657658
2008-03-21,1413.80172414
2008-03-22,1548.4375
2008-03-23,1365.78461538
2008-03-24,1480.58995816
2008-03-25,1567.26382979
2008-03-26,1452.38247012
2008-03-27,1440.08108108
2008-03-28,1541.21804511
2008-03-29,1421.13397129
2008-03-30,1392.32394366
2008-03-31,1447.0
2008-04-01,1551.77192982
2008-04-02,1439.61574074
2008-04-03,1404.21681416
2008-04-04,1450.5037037
2008-04-05,1434.91525424
2008-04-06,1364.52
2008-04-07,1411.71666667
2008-04-08,1493.66239316
2008-04-09,1471.08888889
2008-04-10,1464.79051383
2008-04-11,1447.9348659
2008-04-12,1385.36931818
2008-04-13,1360.38709677
2008-04-14,1407.0859375
2008-04-15,1539.78867925
2008-04-16,1441.29535865
2008-04-17,1421.63203463
2008-04-18,1472.12105263
2008-04-19,1439.136
2008-04-20,1368.5
2008-04-21,1440.97807018
2008-04-22,1563.4484127
2008-04-23,1472.26483051
2008-04-24,1485.68503937
2008-04-25,1466.8037037
2008-04-26,1438.13636364
2008-04-27,1366.28125
2008-04-28,1455.412
2008-04-29,1483.49795918
2008-04-30,1446.39669421
2008-05-01,1370.17791411
2008-05-02,1435.98387097
2008-05-03,1437.16532258
2008-05-04,1345.43137255
2008-05-05,1440.332
2008-05-06,1531.52822581
2008-05-07,1434.79133858
2008-05-08,1407.12077295
2008-05-09,1435.22352941
2008-05-10,1420.93367347
2008-05-11,1379.25862069
2008-05-12,1458.08812261
2008-05-13,1448.24894515
2008-05-14,1481.60687023
2008-05-15,1497.781893
2008-05-16,1563.55343511
2008-05-17,1528.06995885
2008-05-18,1399.31428571
2008-05-19,1476.17030568
2008-05-20,1589.17948718
2008-05-21,1420.51502146
2008-05-22,1471.41964286
2008-05-23,1475.421875
2008-05-24,1509.77021277
2008-05-25,1386.13592233
2008-05-26,1462.29411765
2008-05-27,1598.38709677
2008-05-28,1490.40086207
2008-05-29,1461.33920705
2008-05-30,1548.75336323
2008-05-31,1477.67171717
2008-06-01,1428.59375
2008-06-02,1476.31718062
2008-06-03,1507.7877551
2008-06-04,1462.04468085
2008-06-05,1467.41552511
2008-06-06,1487.10135135
2008-06-07,1496.82231405
2008-06-08,1389.59047619
2008-06-09,1444.1375
2008-06-10,1482.90128755
2008-06-11,1447.2661597
2008-06-12,1467.53974895
2008-06-13,1481.56846473
2008-06-14,1457.18888889
2008-06-15,1416.2688172
2008-06-16,1490.89669421
2008-06-17,1504.11255411
2008-06-18,1487.83035714
2008-06-19,1500.77777778
2008-06-20,1597.6221374
2008-06-21,1492.60816327
2008-06-22,1395.17171717
2008-06-23,1522.75732218
2008-06-24,1574.87727273
2008-06-25,1472.86122449
2008-06-26,1498.51569507
2008-06-27,1505.86345382
2008-06-28,1499.43902439
2008-06-29,1438.52040816
2008-06-30,1550.70351759
2008-07-01,1610.49206349
2008-07-02,1520.87548638
2008-07-03,1536.51086957
2008-07-04,1543.12033195
2008-07-05,1537.93617021
2008-07-06,1425.05263158
2008-07-07,1505.2008547
2008-07-08,1530.46956522
2008-07-09,1516.81967213
2008-07-10,1502.8028169
2008-07-11,1511.20238095
2008-07-12,1483.37837838
2008-07-13,1438.54054054
2008-07-14,1518.80566802
2008-07-15,1603.84920635
2008-07-16,1493.39330544
2008-07-17,1519.30088496
2008-07-18,1515.99588477
2008-07-19,1522.96218487
2008-07-20,1413.42553191
2008-07-21,1546.68879668
2008-07-22,1644.04508197
2008-07-23,1541.15537849
2008-07-24,1557.38666667
2008-07-25,1581.03389831
2008-07-26,1572.19266055
2008-07-27,1431.3030303
2008-07-28,1579.00938967
2008-07-29,1680.55454545
2008-07-30,1564.10917031
2008-07-31,1545.38118812
2008-08-01,1558.29411765
2008-08-02,1575.30941704
2008-08-03,1445.04255319
2008-08-04,1543.11538462
2008-08-05,1645.99559471
2008-08-06,1570.74876847
2008-08-07,1611.71859296
2008-08-08,1599.26229508
2008-08-09,1545.73387097
2008-08-10,1447.3015873
2008-08-11,1629.40883978
2008-08-12,1596.88888889
2008-08-13,1626.34196891
2008-08-14,1582.05235602
2008-08-15,1520.86666667
2008-08-16,1562.41212121
2008-08-17,1470.94936709
2008-08-18,1558.73979592
2008-08-19,1641.6056338
2008-08-20,1595.50920245
2008-08-21,1583.01485149
2008-08-22,1570.72244898
2008-08-23,1543.33149171
2008-08-24,1525.16161616
2008-08-25,1599.20089286
2008-08-26,1693.86363636
2008-08-27,1571.47577093
2008-08-28,1574.31415929
2008-08-29,1701.62337662
2008-08-30,1607.16504854
2008-08-31,1550.5625
2008-09-01,1582.92070485
2008-09-02,1658.24691358
2008-09-03,1488.77094972
2008-09-04,1567.34632035
